"campaignid","opcode","family","genus","species","code","length_mm","number","range","rms","precision","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","YC14","Terapontidae","Pelates","octolineatus","37321020",NA,0,NA,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC14","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0603,117.8773,"2025-04-25T12:14:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Darren Yap",NA,NA
"SCI3304-2025","YC2","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Carangidae","Pseudocaranx","spp",NA,NA,1,659.72076,4.84085,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Haletta","semifasciata","37385009",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",265.91728,1,1347.73564,3.68466,1.05278,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",300.04427,1,1642.92334,5.73548,1.49956,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",278.16478,1,1664.23978,3.38494,2.47584,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",216.67266,1,1635.18617,2.85473,2.15769,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",263.25261,1,1838.79972,3.00133,6.11295,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",255.91785,1,1348.28336,1.24629,3.76902,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",267.20471,1,1227.1457,2.17753,3.56276,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",230.15743,1,1323.03679,2.70933,2.16714,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",260.59428,1,1335.10219,2.39905,3.67981,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",273.44655,1,1732.58936,2.87189,6.87299,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sillaginidae","Sillaginodes","punctatus","37330001",NA,35,1002.60232,1.25694,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Terapontidae","Pelates","octolineatus","37321020",215.87043,1,1618.98411,3.1364,3.381,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Terapontidae","Pelates","octolineatus","37321020",200.88126,1,1574.03855,3.19394,3.35587,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Terapontidae","Pelates","octolineatus","37321020",275.18027,1,1398.31138,5.17322,1.98496,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Terapontidae","Pelates","octolineatus","37321020",212.94774,1,1807.1729,2.90815,7.04356,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Terapontidae","Pelates","octolineatus","37321020",NA,1,994.45635,2.52706,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC2","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0543,117.8723167,"2025-04-25T10:38:00+08:00","Yacht Club","Prince Harbour","fished","1.2","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC3","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Labridae","Haletta","semifasciata","37385009",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Terapontidae","Pelates","octolineatus","37321020",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC3","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0554,117.8734167,"2025-04-25T10:52:00+08:00","Yacht Club","Prince Harbour","fished","2.2","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Labridae","Haletta","semifasciata","37385009",128.30459,1,1349.79491,1.68202,3.91292,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Labridae","Notolabrus","parilus","37384022",NA,1,990.35352,2.03773,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Terapontidae","Pelates","octolineatus","37321020",208.49198,1,916.69194,0.31999,1.29212,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Terapontidae","Pelates","octolineatus","37321020",214.78364,2,1407.73963,3.25828,2.52904,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC4","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0556,117.87195,"2025-04-25T10:48:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Erika Teng Gui","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,0,NA,NA,NA,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Arripidae","Arripis","georgianus","37344001",176.39322,1,2311.70053,5.22254,4.52439,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
"SCI3304-2025","YC5","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0569,117.8722333,"2025-04-25T11:06:00+08:00","Yacht Club","Prince Harbour","fished","1.8","Yes","Yes","Darren Yap","Evan Setiawan",NA,NA
