"campaignid","opcode","family","genus","species","code","length_mm","number","mass_kg","range","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","SF4","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF4","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0341,117.8762833,"2025-04-23T13:33:00+08:00","Salmon Farm","Prince Harbour","fished","4.3","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF5","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF5","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.034,117.8777333,"2025-04-23T13:44:00+08:00","Salmon Farm","Prince Harbour","fished","4.7","Yes","Yes","Riho Takishima","Erika Teng Gui",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,42.08084,1,0.00110809629905782,1526.90624,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,41.09596,1,0.00102965839809436,1493.97407,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,56.63171,1,0.00278228014624842,1714.65609,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,52.84901,1,0.00224558819934462,1702.0295,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,39.49969,1,0.000910660068067877,1514.81511,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,39.21567,1,0.000890513986569747,1221.33186,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,31.8645,1,0.000467916002736645,1230.32757,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Apogonidae","Ostorhinchus","rueppellii",NA,39.1051,1,0.000882753413351148,1089.5571,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Labridae","Haletta","semifasciata",NA,67.95002,1,0.00253075456121808,1307.28964,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF8","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0412,117.88161,"2025-04-23T14:25:00+08:00","Salmon Farm","Prince Harbour","fished","4","Yes","Yes","Erika Teng Gui","Darren Yap",NA,NA
"SCI3304-2025","SF9","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Arripidae","Arripis","georgianus",NA,157.5347,1,0.0670716280937732,1461.77726,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Arripidae","Arripis","georgianus",NA,194.94141,1,0.123072401053832,1452.04461,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Haletta","semifasciata",NA,97.4139,1,0.00767464969369778,1683.40234,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Haletta","semifasciata",NA,84.63483,1,0.00497688267911811,496.48807,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Haletta","semifasciata",NA,91.75722,1,0.00638319417277247,1202.30971,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Haletta","semifasciata",NA,86.58628,1,0.00533886900898515,1290.25144,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Haletta","semifasciata",NA,90.60047,1,0.0061385794674559,988.48162,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","SF9","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0422,117.8795167,"2025-04-23T14:36:00+08:00","Salmon Farm","Prince Harbour","fished","4.4","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","YC1","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Dinolestidae","Dinolestes","lewini",NA,714.83326,1,2.37174735754068,2454.9619,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Sillaginidae","Sillaginodes","punctatus",NA,279.23673,1,0.096031928025817,924.80184,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC1","Terapontidae","Pelates","octolineatus",NA,199.0412,1,0.105124605504782,1651.20135,-35.0545,117.8709833,"2025-04-25T10:35:00+08:00","Yacht Club","Prince Harbour","fished","1.3","Yes","Yes","Evan Setiawan","Erika Teng Gui",NA,NA
"SCI3304-2025","YC10","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC10","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0593,117.8742333,"2025-04-25T11:38:00+08:00","Yacht Club","Prince Harbour","fished","1.6","Yes","Yes","Erika Teng Gui","NIL",NA,NA
"SCI3304-2025","YC11","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,238.92794,1,0.229197796825403,1828.44883,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","YC11","Arripidae","Arripis","truttaceus",NA,224.47616,1,0.192398697998851,1858.83595,-35.0612,117.8747833,"2025-04-25T12:01:00+08:00","Yacht Club","Prince Harbour","fished","1","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
